order_id,order_purchase_timestamp,shipping_limit_date,order_delivered_customer_date,total_delivery_time_days,price,delivery_status,geolocation_lat,geolocation_lng,customer_zip_code_prefix
8ef63805460994636446a1e1012ee8b6,2018-07-05 17:24:53,2018-07-16 03:26:12,2018-07-24 16:33:27,18.964282407407406,27.9,Late,-3.7223613491545935,-38.56538922093022,60320
d89b392ad0bd59b8e4aac2471ad29e59,2018-04-18 11:30:13,2018-04-24 11:51:48,2018-05-02 13:31:54,14.084502314814815,67.0,Late,-20.279069035258747,-40.29060464403608,29060
6cd5caac0c1958404675f8cc9804355b,2017-11-30 10:12:41,2017-12-08 02:51:15,2017-12-08 22:14:23,8.501180555555555,84.99,Late,-20.285569183738225,-40.294144567430415,29060
2f79cd5d683bb9ec2efa2f436a05bc46,2018-04-06 15:11:45,2018-04-12 15:30:15,2018-04-23 17:46:29,17.107453703703705,109.9,Late,-18.449255348247075,-50.44429940532309,75860
ef9d153cbc715c909f32f099607e4fc2,2018-05-21 09:32:06,2018-05-25 02:31:39,2018-05-24 15:18:27,3.2405208333333335,26.9,In Time,-23.656933194010012,-46.692329364418015,4671
eb5775c404ef8a8dd4526d6c75db4142,2018-07-05 14:40:43,2018-07-10 15:31:16,2018-07-06 21:18:58,1.2765625,59.99,Quick,-23.548670203445063,-46.749308290322524,5323
2af4817f66a5aeb427fc06e41204bc7b,2017-06-27 13:40:52,2017-07-05 13:50:23,2017-06-30 12:21:36,2.9449537037037037,12.99,Quick,-24.00834166794776,-46.406753119648414,11700
400d97d7e7ea05ffb7cbe05507ceee5a,2018-06-27 19:02:30,2018-06-29 19:11:58,2018-06-29 17:03:43,1.917511574074074,25.9,Quick,-22.73705985757266,-46.89492425137762,13920
288ca6904834f3c53b074ca4cf8ea81b,2018-04-25 22:00:54,2018-05-02 22:55:19,2018-05-11 14:25:47,15.683946759259259,59.9,Late,-12.943358999999996,-38.454907500000004,41195
21264ae81b0f6ee6e1d2664ee10c51fc,2018-02-14 10:32:00,2018-02-20 09:47:49,2018-03-01 17:52:59,15.306238425925926,109.9,Late,-23.68748325950717,-46.76990717998732,4939
479b6ef981f240df12226a5ba0abffef,2018-07-22 21:48:14,2018-07-26 11:03:32,2018-07-27 15:58:52,4.7573842592592595,127.26,Late,-23.572289797391647,-46.74619750222169,5363
caf09f63f8f702663028ad9c731a162f,2018-05-21 14:37:13,2018-05-23 16:15:05,2018-06-08 16:34:47,18.08164351851852,54.4,Late,-22.904110612556906,-43.27187926005543,20725
29f542c5b72c85e1983e97cf8ec21bf6,2017-05-12 18:50:17,2017-05-18 19:02:56,2017-05-24 11:04:18,11.676400462962963,33.0,Late,-27.358936170041844,-53.39969992941288,98400
f43d93234718239094d891aca09e73b0,2018-06-25 19:54:41,2018-07-06 20:17:47,2018-07-05 19:52:26,9.9984375,73.0,In Time,-23.624532000000002,-46.5640829783599,9541
b267a93efe393aa916c574caac6c9dfb,2017-12-02 09:57:46,2017-12-07 10:18:29,2017-12-13 19:38:50,11.403518518518519,48.9,Late,-20.14263871995493,-44.88953453016796,35500
f4d8046ef75f7f0f6cb957b00531b6f6,2017-08-10 20:14:49,2017-08-17 20:30:16,2017-08-21 18:15:50,10.917372685185185,58.99,Late,-19.571409365534876,-44.077532135383294,35720
20a6605d8265ca357d15eaf4f6710f63,2017-05-14 14:56:41,2017-05-18 15:10:13,2017-05-23 13:19:32,8.932534722222222,89.9,Late,-29.654556621703506,-50.579771129465115,95690
3a8b1e565c498e2688ae1e60745544d8,2018-02-09 15:10:36,2018-02-15 15:29:27,2018-02-22 17:39:09,13.103159722222221,59.0,Late,-20.189440990108366,-48.02461316345813,14530
9f1d0b98c248d6afcfd3c708a723edf8,2018-01-30 23:42:58,2018-02-05 23:55:47,2018-02-23 22:08:28,23.934375,249.9,Late,-23.00118946378897,-43.362449999999995,22631
6699d7eb202a80ad0dd024134fe5ed60,2018-01-15 00:14:21,2018-01-24 00:29:16,2018-01-24 20:18:57,9.836527777777778,19.9,Late,-22.500427347769605,-44.107551633504485,27281
c2878b60d8e2a4ee3b463b81e9ddd8c1,2017-06-14 11:38:11,2017-06-20 11:55:21,2017-06-28 14:32:25,14.12099537037037,12.1,Late,-12.872419999999977,-38.298929999999984,42700
4a84b6a294715d6efbd396a9ecece857,2018-04-06 17:32:51,2018-04-12 17:51:18,2018-04-10 16:48:32,3.969224537037037,17.98,In Time,-15.821904379260669,-47.979940738636074,71020
bfb1a4b760e9c724cd7e14be83b61b54,2018-05-20 20:24:03,2018-05-24 21:54:11,2018-06-09 12:16:28,19.661400462962963,56.1,Late,-27.404043332069616,-51.22911172304252,89620
8b7b9c6bbef1d12f004035806f43996a,2018-06-04 10:38:02,2018-06-12 10:50:55,2018-06-13 16:22:46,9.239398148148148,59.9,Late,-27.44492309908247,-48.38737077658828,88058
5f42573c60286a6f9d6a3809352c86e0,2018-05-26 19:36:13,2018-06-04 19:49:43,2018-06-01 13:32:45,5.747592592592593,19.99,In Time,-22.912467749689306,-43.24510071670078,20551
aa5ec03eb12e2017cc575a2fcd0ceba3,2018-06-27 11:19:31,2018-07-03 11:30:42,2018-07-04 16:03:10,7.196979166666667,12.5,Late,-23.560617384124868,-46.58723739133823,3180
773e520cc5e67e4d6f8af15926317a36,2017-09-26 13:37:36,2017-10-04 02:49:34,2017-10-09 18:10:08,13.18925925925926,54.0,Late,-22.90113716661069,-43.120970989635204,24210
9a07b32ac6acb2734d3da27111fafd4f,2018-06-20 13:03:56,2018-06-22 13:21:27,2018-06-28 14:37:34,8.065023148148148,153.0,Late,-23.53146384105472,-46.885907574196665,6433
b917f95342573a0732028ba916ea92ab,2018-03-26 12:35:07,2018-04-02 03:48:21,2018-03-28 20:03:35,2.3114351851851853,25.3,Quick,-23.637386512796674,-46.54437688312298,9080
893d40b53f61002a75eff0c92b557219,2017-03-19 17:48:50,2017-03-29 17:48:50,2017-04-01 10:36:59,12.700104166666666,49.9,Late,-22.899872065208704,-43.09851310228513,24240
8dbd319d233611ca45b64cc56eac5e34,2017-06-15 22:39:08,2017-06-25 22:55:16,2017-06-22 15:51:39,6.717025462962963,84.99,In Time,-22.516358753576394,-43.73698006854567,26700
481d2cbce45c1d2281aead91bff6dcae,2017-05-08 23:21:34,2017-05-14 23:30:15,2017-06-16 11:11:50,38.49324074074074,59.9,Late,-23.37395025241188,-50.84724921675911,86220
6b3b7cba90a84e18a3c860762b535a08,2018-03-16 20:40:54,2018-03-22 20:55:31,2018-03-19 15:57:43,2.8033449074074075,9.99,Quick,-22.93458543130018,-43.17756452415025,22210
d967b02c8e9ac87edb380250c652a6b2,2017-11-06 18:17:50,2017-11-10 18:31:22,2017-11-23 19:51:33,17.06508101851852,78.9,Late,-31.729111573979935,-52.353666606728524,96065
5601fa41e5818b9941a6bdd21978b6ac,2018-08-20 23:35:44,2018-09-05 23:49:16,2018-08-25 18:12:41,4.775659722222223,17.9,In Time,-23.644384910352585,-46.50196149610485,9271
062fb51d4257a8a7ef0bb5df1becde54,2018-01-12 13:14:51,2018-01-18 13:28:40,2018-01-23 16:09:51,11.121527777777779,21.9,Late,-20.24842603844951,-43.77739309944031,35450
b14127bfb817fb9d5883aacd257bb447,2018-08-05 10:03:00,2018-08-07 10:24:14,2018-08-16 21:24:46,11.473449074074074,179.9,Late,-22.905334906197645,-43.102672050522195,24220
9f93d6d806ea3735add613d07df54266,2018-04-18 17:05:48,2018-04-25 08:15:22,2018-05-05 00:34:44,16.311759259259258,495.95,Late,-20.954076039132254,-43.809511536002084,36280
620f88e1cad4c60e7f3cc29d682e7eb9,2017-04-07 04:31:15,2017-04-13 04:42:55,2017-04-17 15:10:12,10.443715277777779,94.5,Late,-23.022619501927704,-43.4513608267006,22795
70ed892da9da5db41406428e9d9ced49,2017-05-01 23:07:26,2017-05-08 23:22:51,2017-05-11 16:19:54,9.71699074074074,15.75,Late,-18.90860336405707,-48.284594479920834,38400
7731a91dd46b3556ca99d3b3c34373ef,2018-08-24 11:14:21,2018-08-29 11:25:17,2018-08-29 16:08:26,5.204224537037037,69.0,Late,-22.81764836802471,-47.077022085204,13083
02aeeaf3075593045bf2f59a7109e2c1,2018-07-22 16:16:38,2018-07-27 10:32:22,2018-07-30 14:52:52,7.941828703703703,52.39,Late,-23.614117156529563,-46.663064842085454,4086
d437feefd975db4a8882cc7408b51033,2018-02-19 14:09:52,2018-02-23 14:27:28,2018-03-06 16:18:51,15.08957175925926,49.9,Late,-20.903733396812235,-48.642122061553536,14730
5c56c7880cf0e335803dca7a7605b5a4,2017-11-28 11:39:54,2017-12-04 11:58:35,2017-12-12 01:53:20,13.592662037037037,339.9,Late,-23.022017142745554,-43.48727414558486,22790
737e75dc8fad86ce2b5b41377a28dac5,2018-07-12 17:26:37,2018-07-16 17:44:44,2018-07-16 15:17:34,3.9103819444444445,79.99,In Time,-23.570958918402663,-46.423902677765604,8260
5ed9ceb0ba3f0b51619c859aae89f1ae,2017-10-07 17:26:31,2017-10-16 18:49:29,2017-10-17 19:42:58,10.094756944444445,58.99,Late,-22.885338477347375,-43.11521808185754,24030
43cc99c0d748acfca2d0fdc297b3c719,2018-01-08 22:06:13,2018-01-14 22:18:28,2018-01-19 21:36:36,10.97943287037037,61.9,Late,-23.510375193173285,-46.495919320705184,3876
f160c3778d5bd8e90d2ca1e3ea6ad197,2017-03-22 12:55:04,2017-03-28 12:55:04,2017-04-03 12:13:26,11.971087962962963,16.9,Late,-22.372553296302883,-41.78461366927668,27910
c5cc268cb03043a12fe9c322246d970c,2018-01-18 11:34:00,2018-01-30 09:10:51,2018-02-06 20:37:12,19.377222222222223,23.99,Late,-24.490098513734235,-47.8417391708407,11900
4cc00a9ac85dee3a197d788b827da7e8,2017-12-02 14:56:17,2017-12-07 15:10:41,2018-01-09 20:17:59,38.22340277777778,289.9,Late,-22.914539323446526,-43.52811625987649,23017
9c0a26a4017f99d2c64f214fc104cc8b,2018-02-02 13:42:23,2018-02-14 02:53:43,2018-02-16 23:07:52,14.392696759259259,89.3,Late,-23.640883208035,-46.758303676855746,5763
cb59ee47ea87ca723d612fc989466be9,2018-08-16 10:46:59,2018-08-21 03:10:16,2018-08-27 20:11:33,11.392060185185185,144.99,Late,-16.063541632827654,-57.68690228167121,78200
27c60cfbe4965270943d7cdab0989038,2018-07-30 12:10:23,2018-08-02 12:30:16,2018-08-04 00:42:50,4.522534722222222,168.9,Late,-22.90337564545545,-43.110566959952315,24230
b144e2ac9863ed27bc59dbe4dd2f8773,2017-12-06 14:04:08,2017-12-12 14:14:32,2017-12-22 16:34:00,16.104074074074074,38.0,Late,-23.445587483755606,-45.07024881349181,11680
724a9c4449f1ff54ffe60064715811e1,2018-05-02 12:24:55,2018-05-08 12:35:21,2018-05-04 17:57:02,2.230636574074074,67.0,Quick,-23.480402144324543,-46.89229221288013,6516
bcafe5369145806f5c012da26c496a39,2017-09-07 08:14:06,2017-09-13 08:25:17,2017-09-18 20:27:28,11.509282407407408,59.9,Late,-22.92331498972822,-43.231629446852075,20520
36c9568c1d0f5ff00d0d9d52a2b8ec18,2018-04-06 17:48:33,2018-04-12 18:08:39,2018-04-12 17:06:19,5.970671296296296,169.8,In Time,-22.925601294286917,-45.45804021601679,12400
c0c7bd9b0f4864ea4d1e2671ce38bff8,2018-02-25 11:38:47,2018-03-05 03:55:32,2018-03-06 14:13:59,9.107777777777779,28.9,Late,-23.194801346247825,-49.389819308464645,18800
d1bd65aed378a00706c69353b62cfa2b,2017-05-28 16:38:23,2017-06-01 16:45:14,2017-06-02 12:23:48,4.823206018518518,64.9,Late,-23.643938288979594,-46.63985961935839,4313
9a602e9f9b1dff857011b7aa548030f1,2018-06-20 13:22:29,2018-06-22 13:38:37,2018-06-22 17:35:48,2.175914351851852,127.26,Late,-23.55951809771959,-46.428105201608744,8260
4334cbad2570eb17ab0f2be70bcc22b7,2018-02-19 23:48:49,2018-02-27 03:31:13,2018-02-26 18:35:48,6.782627314814815,16.0,In Time,-22.56276444433434,-47.164642240046845,13160
0c228d925a49aa5e3b35febb948f4f72,2018-07-24 12:45:26,2018-07-26 13:24:34,2018-07-30 16:56:35,6.174409722222222,144.9,Late,-22.902497175384763,-43.10715877735607,24220
6342949969bcfd05fe93e0de9f27494a,2017-05-05 18:23:07,2017-05-11 18:30:21,2017-05-20 19:54:36,15.063530092592593,15.9,Late,-23.017251709129216,-43.45450255591788,22790
644abcb389602a2c6e3a542e106ab86b,2017-04-28 19:07:28,2017-05-05 19:22:53,2017-05-12 15:24:46,13.845347222222221,104.9,Late,-22.904049042207753,-43.09830597888223,24230
9146c78cd5cb5e53ee985a7feb72e76f,2018-08-08 13:12:26,2018-08-10 13:25:19,2018-08-15 00:38:41,6.4765625,114.9,Late,-23.960475953372946,-46.3292635033182,11055
59b8a01e16359f7855eb1fc04091ca08,2017-08-11 17:35:47,2017-08-22 17:45:16,2017-08-25 20:37:46,14.126377314814814,64.0,Late,-19.847834361907875,-43.97176808217424,31555
ffb18bf111fa70edf316eb0390427986,2017-11-27 13:29:05,2017-12-01 13:39:22,2017-12-05 18:38:53,8.21513888888889,235.0,Late,-17.893910044079483,-51.73528026946866,75800
4aa1a996d80cacb74d1653b2cf934be0,2018-07-09 21:34:08,2018-07-15 21:45:13,2018-07-11 16:18:28,1.7807870370370371,34.95,Quick,-19.911382553984634,-43.917145455306176,31010
543929b980aa17fb9d324f934440d131,2017-01-31 08:44:00,2017-02-05 08:44:00,2017-02-15 04:27:48,14.822083333333333,15.99,Late,-24.141801985013412,-52.782878746231404,87380
56ba89857b4e6eb192108f310a81163b,2018-06-01 22:49:13,2018-06-18 23:11:50,2018-06-27 12:46:32,25.581469907407406,139.99,Late,-26.228559668645715,-51.09453782491752,84600
546cd63915b3ef4ab92bfb85277bee75,2017-04-29 14:40:22,2017-05-05 14:50:17,2017-05-10 14:49:39,11.006446759259259,176.0,Late,-19.477681297620684,-42.55421518781199,35162
b0624d2980f37b2b7891d72cea900f0d,2018-05-04 21:21:21,2018-05-09 21:35:13,2018-05-14 16:24:38,9.79394675925926,180.0,Late,-22.84419695072507,-43.26831979731984,21021
b605af5fb88eb77cc70df27f2df3a883,2017-09-13 02:23:07,2017-09-19 02:30:18,2017-09-27 18:53:49,14.687986111111112,109.0,Late,-23.214064672773954,-45.90799294364944,12246
55369224caa140402df3d45387f08c41,2018-03-05 10:30:39,2018-03-12 10:29:55,2018-03-15 22:47:39,10.511805555555556,119.8,Late,-25.44895563014222,-49.2781758464581,80240
d8b354d53fff40dcc80a7e64dbfc2878,2018-02-13 18:20:51,2018-02-19 17:30:31,2018-03-29 20:26:42,44.08739583333333,54.9,Late,-8.000972999999998,-34.92458999999998,52090
bc4dd1342d6f1b0881391f55ce6de89c,2017-11-28 14:38:33,2017-12-04 15:06:45,2017-12-11 21:27:15,13.283819444444445,101.34,Late,-18.91327938995326,-48.31332470774424,38414
37197f05f26b5e5d97737023edcc9216,2017-12-16 15:45:02,2017-12-21 15:55:20,2017-12-22 19:24:13,6.152210648148148,295.0,Late,-23.01093383053716,-46.81320764051886,13254
55772fc319b3906e897cc43fae9c1835,2017-08-17 11:56:42,2017-08-24 12:05:18,2017-08-28 20:27:48,11.354930555555555,59.0,Late,-22.91349051452732,-43.10964609461371,24360
30d4789405a71c5af9343bd033055fee,2018-01-26 19:36:31,2018-02-02 19:57:01,2018-02-09 22:14:11,14.10949074074074,79.43,Late,-22.943855545934554,-43.33368848834323,22750
30143cbe639436a82c4936717cc5ecb6,2018-03-02 16:48:42,2018-03-08 17:10:38,2018-03-11 19:02:55,9.093206018518519,75.9,Late,-23.47888283097695,-46.746020451843755,5171
22b1eef278d4416c1e867a55d1c39fea,2018-05-08 23:18:52,2018-05-14 23:30:34,2018-05-25 19:25:25,16.837881944444444,99.9,Late,-22.94452315308067,-43.386395659673205,22710
24040647efd179bd506acacbbbabd838,2017-01-29 19:59:20,2017-02-02 19:59:20,2017-02-13 05:58:56,14.41638888888889,23.9,Late,-26.906141272204753,-48.6554938115209,88301
29bcad4b636363b000ad4459d5bd88f5,2017-12-09 21:39:28,2017-12-14 21:49:29,2017-12-19 23:14:34,10.066041666666667,46.9,Late,-22.022478503462455,-47.89072336372553,13560
ce3756a051e619f9a749a8795aee498f,2017-03-01 14:50:29,2017-03-08 06:45:14,2017-03-14 14:03:13,12.967175925925925,12.99,Late,-21.242522250101455,-44.99260338623675,37200
9050348d03b76a6157c65693742a2073,2018-03-21 15:56:34,2018-03-27 16:15:41,2018-04-04 00:48:33,13.369432870370371,250.0,Late,-20.241249262226017,-42.028826628695874,36900
43a95930524a9c5388fa5e417dc23241,2017-11-04 12:14:16,2017-11-13 09:30:29,2017-11-20 21:38:12,16.39162037037037,689.0,Late,-29.905768423827016,-51.134714758814674,92440
6acc8234fbe95cdf6e5e160bc5a23ad0,2018-06-05 19:43:40,2018-06-15 03:12:24,2018-06-12 17:58:42,6.927106481481482,179.99,In Time,-19.621708776702583,-43.204326936462074,35900
3e76656d05c5a539d8a720fc5f91b64f,2018-04-19 13:29:33,2018-04-25 13:53:35,2018-05-02 14:28:53,13.041203703703705,319.99,Late,-22.52850540280013,-48.72600118643192,17290
0c00ee38c8f26756069a581a5fae12f6,2017-02-26 04:02:42,2017-03-02 04:10:15,2017-03-20 10:37:55,22.274456018518517,59.8,Late,-16.071296918252678,-57.69192532745628,78200
22bd0b5dc9f8dbddd22aeab8ef27fd85,2018-06-19 10:08:49,2018-06-22 02:54:57,2018-06-25 15:36:46,6.227743055555556,289.98,Late,-26.70923483607923,-49.16204200247209,89107
e55a581d6b3fcf41394ef2afb9a4205e,2017-12-03 18:39:00,2017-12-13 18:53:39,2017-12-19 00:28:24,15.242638888888889,339.9,Late,-16.356657181040937,-46.89358045935815,38610
43eeba2441814ee8348a64e79749a290,2018-02-20 16:03:09,2018-02-26 16:31:32,2018-02-26 20:49:14,6.1986689814814815,85.71,Late,-23.68375052152451,-46.434111873708865,9351
0512553e39efd59a9572ce7eebacd43a,2017-10-26 08:48:12,2017-11-06 03:06:45,2017-11-20 18:22:05,25.398530092592594,135.0,Late,-23.5833233787163,-46.90435073585223,6705
3d7de5d37ece096e7130ead701ee9951,2018-04-01 16:12:42,2018-04-05 16:27:31,2018-04-24 09:58:36,22.74020833333333,550.0,Late,-25.295533772748982,-54.095758697206776,85884
a8bb77ab67213461d5c632d41df4fafd,2018-07-18 10:31:15,2018-07-20 10:42:08,2018-08-01 16:12:12,14.236770833333333,49.9,Late,-10.932776367812815,-37.058476250890436,49025
00fb278a99144cc1004b3ed1452ff5e1,2017-03-05 09:31:07,2017-03-10 09:35:22,2017-03-10 11:38:00,5.0881134259259255,19.99,Late,-23.43901515936506,-45.08193411365079,11680
23e7258eff14f598753311325d867bbb,2017-10-31 22:02:33,2017-11-07 22:15:08,2017-11-06 20:21:31,5.929837962962963,12.9,In Time,-29.933087376334594,-51.165631921605325,92110
d1450bdadbdc63d63930446c31eb91e2,2018-07-17 16:55:03,2018-07-20 08:35:18,2018-07-24 11:12:13,6.761921296296296,54.99,Late,-20.75719600735841,-42.88243924609513,36570
d2c1f29355ffc2e07756f267aa965c28,2018-08-07 12:27:58,2018-08-17 03:25:15,2018-08-23 18:22:49,16.246423611111112,18.95,Late,-23.64972749999999,-46.42304625,9330
9f0435827aaddad9ab9f562a39c408d4,2017-07-07 18:28:00,2017-07-13 18:42:48,2017-07-11 17:30:43,3.9602199074074074,29.99,In Time,-23.627013024698506,-46.63592916694557,4304
bc69ce22573ef61da22888eb42b976d1,2018-03-12 11:27:20,2018-03-21 11:49:02,2018-03-28 18:40:58,16.30113425925926,45.9,Late,-24.110372665503046,-49.32963816892355,18460
258dc8334fda68e1474385c00298c877,2017-07-31 15:00:07,2017-08-08 02:55:30,2017-08-17 18:43:08,17.154872685185186,10.9,Late,-29.751934418002772,-57.08807541398716,97501
491a13233c0ef7bc510a3e3703e5c226,2017-06-26 09:56:46,2017-07-03 03:55:10,2017-07-10 21:13:57,14.470266203703703,59.9,Late,-19.848740463080894,-43.90509698259517,31870
261e71d2349c713eafa9f3df5972b95d,2018-01-20 12:15:57,2018-01-25 12:37:13,2018-01-30 11:32:35,9.96988425925926,157.77,Late,-19.892766154307857,-43.99750209103238,30840
2b0d2d60eaf705257bf8fc3eac1680d6,2018-04-08 12:39:48,2018-04-12 12:50:17,2018-04-17 19:38:32,9.290787037037036,53.2,Late,-17.23458174311037,-46.87427619709187,38600
aa78a1acd5e6ccbb96c3f16a4f04121c,2018-05-07 14:00:40,2018-05-15 03:11:45,2018-05-23 17:56:38,16.16386574074074,399.0,Late,-8.1454545,-34.91793675000001,54400
ae84411ef203ed6a3cdc4e239536b958,2017-09-21 11:48:14,2017-09-27 12:06:52,2017-09-29 19:18:50,8.312916666666666,29.0,Late,-19.866112400341034,-45.009851313415055,35519
40940dc8bce0d8f65258a5d2d293038b,2018-03-01 02:35:23,2018-03-15 02:55:23,2018-04-03 23:31:02,33.87197916666667,139.94,Late,-22.92566741268944,-43.400638083652716,22713
bb310183fd0dc613fbe383644fb159eb,2017-08-25 09:18:32,2017-08-31 09:30:18,2017-09-12 20:52:06,18.481643518518517,54.16,Late,-23.006165689422367,-43.31443737316059,22640
0181409c6498f79e161dde79c2a7dc59,2018-08-01 15:05:14,2018-08-03 15:31:18,2018-08-09 20:03:13,8.20693287037037,43.9,Late,-22.96438984817363,-43.1832310818858,22030
0aead977f249a62158c114e4460c37cc,2017-12-08 17:09:30,2017-12-14 17:30:28,2017-12-12 18:38:55,4.062094907407407,91.49,In Time,-23.954642528997667,-46.323652835276135,11015
df6d8b7768a047c2981bae0a24afbb01,2017-04-04 10:46:22,2017-04-10 10:55:24,2017-09-19 15:08:19,168.18190972222223,210.9,Late,-3.7483572572854773,-38.50768864432453,60125
4c1820d7f03f21dc27c9fc40eba8e860,2018-02-27 16:46:54,2018-03-05 17:10:17,2018-04-17 16:51:28,49.003171296296294,199.9,Late,-22.91947635760901,-42.8196253950957,24900
6fbc5b66b494906692191a0673edc28c,2018-04-02 20:08:24,2018-04-06 20:29:47,2018-04-13 14:32:34,10.766782407407407,135.0,Late,-20.710183883664563,-47.87346495715972,14620
09195dded6636223b79ba89aa778d5fb,2018-08-14 15:42:47,2018-08-17 15:55:29,2018-08-16 19:02:53,2.1389583333333335,87.99,Quick,-22.947232147492983,-47.015071629364876,13272
19f98c610ce8a9b866159c5db4784373,2018-05-10 13:51:45,2018-05-14 14:16:24,2018-05-11 23:41:32,1.4095717592592591,109.99,Quick,-22.91051882292687,-47.057699860118866,13013
31dd19623d916b1848334732b797d5f5,2017-06-25 17:50:06,2017-06-30 17:55:27,,,36.9,Not Delivered Yet,-24.14345822231519,-46.71951495920132,11740
9579d15470e621248235c5cb9164130e,2018-08-14 20:35:37,2018-08-16 20:50:23,2018-08-20 22:14:56,6.068969907407407,45.0,Late,-23.604961432685155,-46.693814186508185,4571
ea4286567e0283e5437a80dafadc9a4d,2018-04-17 19:19:04,2018-04-24 19:12:45,2018-04-25 19:11:16,7.994583333333333,63.6,Late,-25.447181761873104,-49.27751995322872,80250
30336ab6f4ebb61a88d9e3188b36739c,2017-03-13 10:18:25,2017-03-17 10:18:25,2017-03-22 12:16:11,9.081782407407408,1275.0,Late,-22.902128069127084,-43.11041544782204,24220
49ed8238ac156a01d16ef8b89bc7f6be,2017-07-10 15:46:17,2017-07-18 15:55:19,2017-07-20 20:55:54,10.215011574074074,69.9,Late,-21.7982655,-48.177029250000004,14801
34a0185eb0d4d88d2ad9af1bd62d6a45,2017-05-24 18:59:48,2017-05-30 19:10:18,2017-06-08 14:22:29,14.807418981481481,129.9,Late,-16.676309838042833,-49.21634501958087,74710
cdeec5de39a62045ad7edd0f00cc8858,2018-02-16 13:56:54,2018-02-22 13:10:29,2018-04-16 19:23:19,59.22667824074074,45.22,Late,-22.97579341442602,-43.37349558428508,22775
7af0cdfa3882b66c59014380a20ef7b6,2017-12-04 17:36:05,2017-12-11 04:17:38,2017-12-07 21:06:52,3.146377314814815,106.0,In Time,-23.617681800709914,-46.67379817175813,4615
9e8b358ee10c7f0194a7a017f1334dfa,2018-07-23 15:52:49,2018-07-30 16:24:40,2018-07-27 22:14:32,4.265081018518519,349.3,In Time,-19.943481437128558,-43.97679770731154,30421
278340587458d6ef7070f79b08bca8b8,2018-04-09 18:48:29,2018-04-13 19:11:13,2018-05-21 13:48:16,41.7915162037037,172.04,Late,-25.470229284494145,-49.351000086588996,81270
10fbf4deeecbf5381ea7de8d87603c0f,2018-04-02 17:37:17,2018-04-16 17:50:15,2018-04-20 23:04:18,18.22709490740741,186.99,Late,-25.43582683236194,-49.35140360975828,81280
c3eb293fd154223498b6551a728203e8,2018-07-19 14:06:04,2018-07-23 14:22:51,2018-07-24 19:35:36,5.228842592592593,299.9,Late,-26.99028299999995,-48.63625549999995,88330
5c748cfa838e65b06c230b1f917ec95e,2017-11-23 19:06:05,2017-11-29 19:14:36,2017-12-09 20:48:44,16.071284722222224,24.99,Late,-12.904871571110636,-38.423836892104035,40731
21ce1808ea117d397cae34b95036a4c7,2018-01-14 15:09:23,2018-01-18 15:28:29,2018-01-31 17:34:37,17.100856481481483,19.9,Late,-22.21515917949407,-54.833859893907125,79823
0c51fc08a502b9c73f0476234f991613,2018-03-08 09:56:08,2018-03-14 10:10:26,2018-03-20 23:58:22,12.58488425925926,74.9,Late,-21.15765155092621,-47.83198291534425,14055
15bbb8e1670937e6b9bdf611948c3bf9,2018-04-12 09:23:39,2018-04-19 12:50:05,2018-04-23 19:32:31,11.422824074074073,135.0,Late,-23.721761975849756,-46.7011126522304,4827
ffae981a027da994061d054aa171c4aa,2018-04-10 20:21:08,2018-04-16 20:30:54,2018-04-24 23:28:47,14.1303125,10.0,Late,-13.656103096646124,-57.887562280125465,78360
a9c7a298f4d31996b9a505ec79fcbae9,2018-07-10 14:41:22,2018-07-20 14:55:17,2018-07-24 19:43:12,14.209606481481481,119.85,Late,-22.211294180795484,-49.65714996616466,17400
51fa5b2b3ea1aa99dc3cea8f008216ce,2017-09-20 16:30:12,2017-10-11 16:44:20,2017-09-28 20:12:03,8.1540625,159.9,In Time,-20.353570010160585,-40.286307851158746,29101
81d52605792f2c2b77cef8c1023ea1e5,2018-05-01 14:16:45,2018-05-07 14:30:29,2018-05-10 22:32:41,9.344398148148148,37.5,Late,-22.92631340328345,-43.25646269510653,20541
c5dc3239938cdd5fbaa0dae29b966d2c,2018-07-01 11:35:55,2018-07-11 12:09:26,2018-07-11 20:22:03,10.365370370370371,45.9,Late,-11.874177103107266,-55.50363417409426,78557
7a11da7177850c642520f68efae51bf1,2017-04-04 17:37:53,2017-04-14 02:45:16,2017-04-19 09:53:10,14.677280092592593,328.0,Late,-21.79050083335307,-50.88959401777581,17700
42889cba53a791dfa45f24d62019a521,2017-11-27 19:19:43,2017-12-05 19:17:05,2017-12-27 17:34:26,29.926886574074075,76.38,Late,-22.54783475312555,-43.67186010142444,26650
50e8eff30cc85b5bf993d52785bc082a,2017-11-19 00:25:06,2017-11-23 01:31:23,2017-11-27 18:07:08,8.737523148148147,29.0,Late,-22.928752780743228,-43.23953630267176,20520
e8b64378ad79a0463f32ec53ecc00881,2017-09-17 22:05:13,2017-09-26 22:36:48,2017-09-28 19:05:55,10.875486111111112,56.99,Late,-22.937562998762097,-47.08859415160148,13050
9194a5d053f16027bbfad39c4d4c2ff0,2018-04-17 10:04:42,2018-04-23 10:30:41,2018-04-23 20:30:56,6.43488425925926,93.0,Late,-19.453136669201648,-42.5895907300411,35162
81928f41f8a362d614d4e4073d24de07,2018-05-08 20:06:01,2018-05-14 20:54:55,2018-05-21 14:26:36,12.764293981481481,750.0,Late,-26.313388752986306,-48.8543531806798,89203
