order_id,order_purchase_timestamp,shipping_limit_date,order_delivered_customer_date,total_delivery_time_days,price,delivery_status,customer_zip_code_prefix
06f4be78b76ba6a42605efa4ce7544d7,2017-02-07 16:34:29,2017-02-16 16:34:29,2017-02-24 14:21:39,16.90775462962963,136.97,Late,26277
a217507ac495620d9a403939c9604703,2018-08-06 13:28:18,2018-08-08 16:55:30,2018-08-17 18:11:35,11.196724537037037,24.99,Late,6730
d7b4654d3ca41a3b97437da02dff3df0,2017-11-04 00:32:11,2017-11-09 00:46:33,2017-11-14 18:08:01,10.733217592592593,86.98,Late,87010
4affd1928d3900a415e9886a179d5124,2018-04-13 16:01:34,2018-04-23 05:50:20,2018-04-30 12:27:48,16.851550925925928,19.9,Late,22411
e4716dbd1591288ba2bb3def7ff36503,2018-02-27 12:45:13,2018-03-05 13:09:31,2018-04-02 16:34:51,34.15946759259259,149.9,Late,23895
a1359034d0f05483436966ca3cd71aa5,2018-02-18 20:23:42,2018-02-28 21:26:52,2018-03-26 14:42:04,35.76275462962963,80.0,Late,22210
27c9fc42d3018c63a19f1c85d55f4939,2018-08-20 12:24:01,2018-08-23 15:34:37,2018-08-28 00:33:52,7.506840277777778,48.9,Late,28200
863211f4868ae3a9ed08ffcf86768db3,2017-05-22 19:26:47,2017-05-30 19:35:11,2017-05-25 16:47:39,2.8894907407407406,467.0,Quick,38400
1b707b39012c0b3ca09069f1063a8811,2017-12-14 10:24:21,2017-12-20 10:37:24,2018-01-12 23:43:15,29.554791666666667,24.5,Late,4849
387d6eb2681cc0d53bf68df6845a729a,2017-02-11 16:52:47,2017-02-15 16:52:47,2017-02-17 10:05:03,5.716851851851852,159.9,Late,90420
6714663b6b3db5c838d7590c6a7600e3,2018-02-10 09:18:15,2018-02-15 09:31:29,2018-02-22 18:33:32,12.385613425925927,149.9,Late,6150
8700ae81d9071593f13e448c1918b447,2018-03-17 16:01:10,2018-03-22 16:10:30,2018-04-05 21:52:23,19.243900462962962,119.99,Late,31160
5f0b8b7a4106112072d89904b2d237e1,2018-03-05 20:01:17,2018-03-13 02:31:49,2018-04-04 19:34:30,29.981400462962963,220.0,Late,35900
df8013c634d895a53cc8e6e396a93533,2018-02-11 20:15:34,2018-02-16 20:10:30,2018-02-26 18:09:08,14.912199074074074,325.0,Late,87200
a00e73405373c561c9df18fa53fb1af2,2017-07-17 12:03:59,2017-07-26 12:15:15,2017-07-31 14:56:52,14.12005787037037,65.9,Late,13562
11104e15dc0997a6ba0aaaf449f51160,2018-04-04 13:54:36,2018-04-12 03:15:32,2018-04-10 17:40:47,6.157071759259259,14.99,In Time,13820
c11b16eb4eea5f484d9c91a0e19b7777,2017-04-05 09:13:54,2017-04-14 03:15:24,2017-04-19 14:39:07,14.225844907407408,209.9,Late,96150
359a6c8d5dfa54332e03367d0da42034,2017-11-08 21:58:21,2017-11-15 22:10:36,2017-11-20 18:42:45,11.864166666666666,83.99,Late,30431
4b3be677878505d6696458ae4b209876,2017-11-30 20:48:56,2017-12-06 20:57:28,2017-12-04 22:09:28,4.0559259259259255,199.99,In Time,24210
7744b010dedfdb100e51ac9096022331,2017-05-24 13:47:09,2017-05-30 14:02:38,2017-05-29 10:33:02,4.865196759259259,54.9,In Time,8490
83fa35671cfa30d9ed1256b079d0b230,2018-04-29 21:22:42,2018-05-06 21:35:35,2018-05-18 02:51:42,18.228472222222223,59.9,Late,35500
9deb3560d9aeece234b367c49d915fac,2018-04-24 02:29:25,2018-04-30 03:31:30,2018-05-02 20:22:27,8.745162037037037,25.4,Late,24210
02742159d4c85a23b993b6f11ae044ea,2018-01-15 13:37:28,2018-01-23 03:36:45,2018-01-22 17:32:41,7.163344907407407,139.99,In Time,13400
27f9cf9d843287e332dcd815a0feda60,2018-07-29 13:18:42,2018-08-09 16:24:41,2018-08-22 22:58:40,24.40275462962963,41.95,Late,22793
11e7f6565677c76d397e92859292a496,2017-03-28 17:11:47,2017-04-11 02:22:31,2017-04-11 14:33:15,13.889907407407408,27.9,Late,89560
c546b3619cf94e3bfdffe96c5431122a,2018-02-20 14:14:22,2018-02-26 14:30:29,2018-03-05 15:10:27,13.03894675925926,59.9,Late,30140
e22cc707086f54199ddd7ce4b79db163,2017-12-11 22:29:46,2017-12-18 00:14:16,2017-12-18 21:32:20,6.960115740740741,81.99,Late,13416
3bf64404e90aaf774854f9d82327af00,2017-07-25 19:04:39,2017-08-02 11:55:22,2017-09-19 14:02:33,55.79020833333333,19.9,Late,75600
9036c3ce0a28353732668a2822a0a1c8,2018-06-05 09:02:27,2018-06-15 02:55:00,2018-06-20 01:22:01,14.68025462962963,122.99,Late,31110
3bf7f5b41faa36638d7516b58bd833a8,2018-02-27 14:51:02,2018-03-07 02:49:03,2018-03-22 17:41:14,23.118194444444445,29.9,Late,24431
6779a7a489f7ad48ffd7ac5472345008,2018-06-05 19:54:24,2018-06-13 20:12:23,2018-06-07 14:19:00,1.7670833333333333,117.8,Quick,4014
c8f63be082f4089d15558376d18c77e7,2017-11-21 15:17:02,2017-11-29 02:47:38,2017-11-28 23:18:23,7.334270833333333,44.0,In Time,16901
eec1e7170bc88c845bee8ab6ef36721c,2018-01-31 22:53:05,2018-02-12 23:10:07,2018-02-15 15:51:56,14.707534722222222,89.3,Late,35430
f05357e2049ed23ef3cd55f90ab5f714,2017-10-10 14:12:01,2017-10-17 15:30:05,2017-10-18 18:23:18,8.174502314814815,24.9,Late,35430
6006d946799bcba9a9fd13e50c442213,2017-11-30 21:49:25,2017-12-06 21:57:25,2017-12-20 22:38:44,20.034247685185186,59.0,Late,35700
150161e8b962f031342e9bdf81e414b5,2017-09-29 06:48:03,2017-10-05 07:05:06,,,359.0,Not Delivered Yet,2071
371ecec04db578a2451088388326d50f,2017-08-07 13:16:11,2017-08-14 13:40:12,2017-08-17 19:45:10,10.270127314814815,51.92,Late,31170
4509039a1ebb56dc11e06c719432b76f,2018-03-02 10:27:14,2018-03-08 10:49:59,2018-03-29 01:17:32,26.61826388888889,99.0,Late,23052
8c760e278dae85ccf9365fa1653bf04e,2017-06-29 23:22:27,2017-07-05 23:35:20,2017-07-13 20:25:53,13.877384259259259,444.0,Late,20730
4020cb1ac77d7c6009ac62522296521b,2018-04-16 19:41:15,2018-04-20 20:11:26,2018-04-23 14:14:26,6.773043981481481,99.0,Late,81020
67237faa0d1a15c51811b4888270a4c2,2018-06-08 19:32:28,2018-06-14 20:31:51,2018-06-15 10:55:52,6.64125,99.99,Late,31360
70e028766affefb2a0c1dbe2cc075f2a,2017-10-02 22:59:34,2017-10-08 23:14:16,2017-10-13 19:33:10,10.856666666666667,269.99,Late,99010
96637aa17954c0d0eb8fdb2571cf7342,2018-02-18 14:21:01,2018-02-22 15:26:47,2018-02-22 20:58:50,4.276261574074074,149.0,Late,22441
430f5ce743fcb253ce569ccad8590f05,2018-07-31 13:59:58,2018-08-06 02:55:20,2018-08-06 19:03:20,6.210671296296296,105.0,Late,24230
ec3c91446200b1b6f5d6f20fc5a61ab6,2018-04-15 16:28:39,2018-04-19 16:50:20,2018-04-30 15:01:52,14.939733796296297,155.0,Late,29010
8ab08a832f16966f270a9bbffe395cfa,2018-01-11 13:49:32,2018-01-19 02:31:53,2018-03-09 22:04:14,57.34354166666667,12.49,Late,20541
7c070f202157d1ea06a594ce4ca7f0e0,2017-09-07 19:56:05,2017-09-13 20:10:20,2017-09-12 17:34:06,4.901400462962963,270.0,In Time,18051
3d43bc2ad4b9542de008ed982b097a9f,2017-11-15 21:16:13,2017-11-23 03:55:37,2017-11-28 21:38:40,13.015590277777777,49.9,Late,6416
5337d26d14027f547caacb7fee230f81,2017-10-07 17:46:00,2017-10-13 17:56:13,2017-10-16 20:33:51,9.1165625,49.0,Late,90470
e10eb38645ac0ee01145792cab82f88e,2017-11-11 18:05:34,2017-11-29 18:26:36,2017-11-22 12:54:43,10.784131944444445,31.9,In Time,9210
0e4e2b4f0485ebee2020fa22ebe41766,2017-08-16 09:07:02,2017-08-22 09:25:21,2017-08-28 21:49:54,12.529768518518518,19.9,Late,38600
620d254bc4b9c32cda7b908de600926a,2018-04-21 19:50:43,2018-04-26 20:30:49,2018-05-04 19:13:00,12.97380787037037,89.9,Late,35162
8fdc71858c110d23e8af0fa7baab541f,2017-11-15 09:53:36,2017-11-22 09:46:53,2017-11-23 22:03:05,8.506585648148148,18.9,Late,81870
b086c1a7c7ed350b2faeb2869ac483ec,2018-04-12 16:17:51,2018-04-18 16:31:30,2018-04-20 12:11:59,7.829259259259259,34.9,Late,15400
936ed73e77adab4aaaf271bddfef8f09,2018-03-23 07:45:01,2018-03-29 07:55:31,2018-03-29 20:22:10,6.525798611111111,229.9,Late,2618
90b3ce1268706ec7923743d5867f26a1,2018-04-04 16:58:30,2018-04-11 16:55:34,2018-04-11 01:10:56,6.341967592592592,599.0,In Time,3478
d0040ecb24efd3792cd2f6679895c53a,2017-05-10 20:55:13,2017-05-16 21:05:11,2017-05-16 16:22:47,5.810810185185185,99.99,In Time,14500
db6b63568221b91ede8c733e175bcb0f,2018-05-03 17:57:35,2018-05-09 18:15:25,2018-05-14 14:42:50,10.864756944444444,85.0,Late,24358
d886b00d4a23706eb91d946fc5a33a3a,2017-11-24 19:33:51,2017-12-04 22:57:07,2017-12-12 19:21:50,17.99165509259259,299.0,Late,31330
74c1ccaaf1d9e3db6f82ed04fc985989,2017-06-07 02:53:27,2017-06-14 02:50:13,2017-06-19 19:07:39,12.676527777777778,69.0,Late,95590
456b2b77d664db894d3aeef5ccbedc4e,2017-11-12 22:36:51,2017-11-19 22:50:30,2017-11-16 19:02:25,3.851087962962963,35.9,In Time,9371
b9f65a22c4594715663d2ad060df1b6c,2018-07-19 18:32:50,2018-07-23 18:43:10,2018-07-30 19:19:32,11.032430555555555,186.9,Late,22733
37f274d6183453f21639af5c037547d2,2017-08-14 13:21:46,2017-08-22 13:55:11,2017-08-18 15:57:36,4.108217592592593,15.9,In Time,4410
885c678a9ef215e384152a0b5c203552,2017-12-21 20:01:58,2017-12-28 20:14:23,2018-01-04 16:49:33,13.866377314814814,79.0,Late,39400
2eabf18a592d25bccb2e8778a7ea08e4,2017-12-20 12:16:24,2017-12-27 12:31:29,2018-01-15 10:09:32,25.911898148148147,109.9,Late,52061
79a9149e58ce62bd439a996268d1c8f1,2017-04-28 00:12:06,2017-05-05 00:32:18,2017-05-10 11:23:35,12.46630787037037,159.9,Late,84020
4755001364cec8b76f33c43498698889,2017-04-26 09:36:59,2017-05-05 05:34:16,2017-05-08 14:23:11,12.19875,39.9,Late,6529
469404dde93e111d4a7349b2608381d2,2018-03-05 09:45:16,2018-03-09 10:09:35,2018-03-15 18:45:29,10.375150462962964,120.0,Late,30320
3a8fee68ab3d1942113e41f8f3396fed,2017-06-20 11:02:24,2017-06-27 02:25:46,2017-06-27 16:03:46,7.209282407407407,75.0,Late,14620
0d760576500ea8611379a97ddcebf3db,2017-09-16 12:30:24,2017-09-25 03:37:38,,,89.9,Not Delivered Yet,6754
7e09cc861487709e81e6c729d2635208,2017-12-05 13:33:44,2017-12-11 13:53:37,2017-12-22 15:07:17,17.064965277777777,54.9,Late,88036
988601ceae0e294c4482e8ef89e4bfd7,2018-07-02 12:52:55,2018-07-04 13:10:12,2018-07-06 13:33:10,4.027951388888889,139.0,Late,35501
432b5f7e5eb54872aace60c4313c52d8,2018-04-17 08:53:47,2018-04-25 08:51:45,2018-04-26 20:55:42,9.501331018518519,135.0,Late,20031
b8b755f4dbfb058b20c5c4ef662ddc9f,2018-04-04 16:43:47,2018-04-10 16:55:35,2018-04-18 12:12:53,13.811875,142.9,Late,35500
70ee631a6eb795832e5318331fdf56d3,2018-07-31 14:20:47,2018-08-17 15:20:09,2018-08-22 18:46:31,22.184537037037035,149.94,Late,22231
a0187e7c7bf053267a1187e27e16e58a,2018-01-15 16:10:44,2018-01-19 16:30:35,2018-01-18 14:46:54,2.9417824074074073,169.9,Quick,4128
5a06fc966a12b41bf401b344464fd4b1,2017-12-30 08:19:59,2018-01-05 08:30:40,2018-01-12 21:39:13,13.555023148148148,124.99,Late,14900
52e0844a4571e7443dd8e575e7f33480,2018-06-04 17:42:44,2018-06-12 17:53:10,2018-06-11 16:58:36,6.969351851851852,15.9,In Time,95560
95247e44ffe87a1402f04c0023650fb4,2017-07-18 12:01:46,2017-07-24 12:15:15,2017-07-28 12:33:18,10.021898148148148,169.99,Late,78455
41efbbf74c4dc9530e8ab1e0c3f947c0,2017-11-14 01:44:33,2017-11-21 01:55:23,2017-11-16 21:24:38,2.8195023148148146,45.0,Quick,9751
83ff9791592c2639213863eb5f08b1bb,2017-12-04 11:33:28,2017-12-08 16:31:54,2017-12-20 18:32:42,16.29113425925926,14.9,Late,35240
695bdd39d2b8c25bb80207a161ed8086,2018-05-30 20:36:01,2018-06-11 14:31:25,2018-06-15 11:38:27,15.626689814814815,39.9,Late,85035
ffd5e80bfdaf69504efd7562a3d522dd,2017-08-22 09:29:59,2017-08-28 09:46:08,2017-08-23 14:51:52,1.2235300925925925,584.9,Quick,1006
73bc7197ab48ef03213b1a5e92c6437d,2018-02-27 09:44:26,2018-03-05 09:55:30,2018-03-12 14:44:27,13.208344907407408,19.9,Late,85945
74d91ba3a172d733579d4b1b56c9c3e9,2018-06-29 20:18:33,2018-07-05 20:15:13,2018-07-05 18:22:35,5.919467592592593,110.0,In Time,4857
9c4dfa7a4f01d5042e9363edd0c7c7b9,2017-03-13 14:00:28,2017-03-24 14:00:28,2017-03-29 16:35:47,16.107858796296295,99.99,Late,36010
7ec1a2c6522b9fcb54c68a4f8ff6f331,2018-07-19 20:26:50,2018-07-23 20:35:16,2018-07-24 19:46:30,4.971990740740741,77.5,Late,15600
8c12ae12162b757faa950f28fd235ad8,2017-06-11 10:43:14,2017-06-15 10:55:13,2017-06-27 15:47:41,16.211423611111112,357.0,Late,31814
60f7281dad555389b327a7fc60e13840,2017-10-30 19:39:40,2017-11-07 04:06:50,2017-11-07 16:11:37,7.855520833333333,24.0,Late,38408
6db79d3150cfe0cfaa09cc8e09acdca0,2018-02-03 14:22:59,2018-02-08 14:35:34,2018-02-07 20:08:44,4.240104166666667,279.0,In Time,96201
20f89728b6ca06def7c53881c9b2e502,2018-05-31 13:59:58,2018-06-06 14:15:12,2018-06-19 12:38:27,18.943391203703705,23.9,Late,29101
67a133230aa69348648d14a177951fa6,2018-05-29 21:30:08,2018-06-07 16:16:25,2018-06-07 16:24:25,8.787696759259259,599.9,Late,17017
be555543375e799bd0f439ffc16134ab,2018-07-03 10:11:40,2018-07-06 08:32:13,2018-07-05 19:06:43,2.3715625,35.9,Quick,36660
f1f58481b84bb57156f86cf3d5b2a1c2,2017-07-29 11:12:23,2017-08-03 11:25:19,2017-08-07 20:41:56,9.395520833333334,49.0,Late,16920
856b72c8788d5cae7d45d12d479f5ed2,2017-11-30 23:24:15,2017-12-06 23:31:41,2017-12-13 18:35:17,12.799328703703704,34.99,Late,89140
d1ab8de1e279bd8a55e4135f83d5c599,2018-07-29 20:26:54,2018-08-02 20:44:37,2018-08-01 20:48:59,3.0153356481481484,39.98,In Time,13150
c88dcb67671acd5a7aeef76f77cc16f5,2018-06-13 09:40:31,2018-06-15 09:57:10,2018-06-16 13:03:46,3.1411458333333333,69.0,Late,8440
9f6792a082a71398109a94b8039d3c07,2017-10-20 10:39:57,2017-10-26 10:49:36,2017-11-10 23:37:02,21.539641203703702,209.99,Late,56304
50be9eb370672ac7e49a1c1741cef069,2017-10-19 13:57:32,2017-10-25 14:14:19,2017-10-31 23:11:13,12.384502314814815,209.9,Late,35900
cd76219509e0336ea669b48075e068e1,2017-09-06 19:27:08,2017-09-13 19:43:29,2017-09-15 16:06:50,8.860902777777778,148.7,Late,24240
20c424e77ff7ac0e6db230f5ea655eab,2018-05-02 23:01:49,2018-05-09 23:10:54,2018-05-07 20:45:42,4.905474537037037,129.0,In Time,11035
9ea3e77998212b1f268aa1753f3d421d,2017-07-21 19:40:21,2017-07-27 19:50:18,2017-07-27 15:46:36,5.837673611111111,129.99,In Time,36205
12cfc50e5dd5eb78bd329c22b46da0b1,2017-06-05 12:13:39,2017-06-09 14:31:23,,,499.99,Not Delivered Yet,60190
8d68d7bd9cf7a752bf49e61522d69542,2018-05-09 13:22:51,2018-05-11 13:31:04,2018-05-29 19:33:03,20.257083333333334,79.9,Late,22430
2873470e494bfa664423c256505962e1,2017-02-17 08:54:33,2017-02-21 07:54:33,2017-02-22 14:18:40,5.225081018518519,34.87,Late,4363
424fede77e7b571eca6ff46a2276f8af,2017-08-04 19:12:56,2017-08-10 19:25:16,2017-08-09 16:49:55,4.90068287037037,117.99,In Time,11713
70809734fe201ea6db6d4577b84a3022,2018-03-04 22:39:40,2018-03-08 22:55:35,2018-04-02 17:44:22,28.794930555555556,149.9,Late,14784
24385282a9d0bd77f93f0dd5accbb592,2017-11-08 22:50:01,2017-11-16 22:47:08,2017-11-16 19:29:03,7.860439814814815,129.9,In Time,1421
3558178e8d339107c501b79be5836b47,2017-10-28 23:51:31,2017-11-03 00:45:47,2017-11-03 17:37:05,5.739976851851852,49.99,Late,36570
bf73f313ea64d4593da0084e25f67044,2017-03-23 13:50:36,2017-03-31 02:16:14,2017-03-31 20:52:16,8.292824074074074,49.0,Late,30535
2dbb903e7d79a86620562da87b5ecce7,2018-04-05 14:00:36,2018-04-11 14:10:25,2018-04-10 17:21:33,5.1395486111111115,83.8,In Time,38610
c0f2ea4b21ba7cf42168794fcc92560a,2017-12-10 18:15:03,2017-12-14 18:29:53,2017-12-24 12:59:50,13.781099537037036,219.0,Late,9541
027bc78621f14cf45a7ce8dd83bf6516,2018-04-10 09:45:33,2018-04-16 09:55:19,2018-04-14 13:48:32,4.168738425925926,60.5,In Time,14801
69477156227df21c82fda29850060511,2018-05-17 20:47:54,2018-05-30 02:31:26,,,79.9,Not Delivered Yet,13050
cc7b510ece4b6212269c87aae1a60658,2018-01-11 21:19:54,2018-01-22 21:28:24,2018-02-14 17:13:24,33.82881944444444,249.99,Late,26263
e15c9f222bbdc4bf1d94606407787134,2018-04-21 14:12:11,2018-04-26 14:30:40,2018-05-02 17:43:45,11.146921296296297,114.9,Late,92990
3c0892663d9f2c3fd8d3d7bafc543e19,2017-12-27 18:54:07,2018-01-03 19:06:55,2017-12-29 20:45:23,2.0772685185185185,41.99,Quick,7175
1fed6df7b405432dd6dc44693a35b86c,2018-07-30 12:06:23,2018-08-01 12:24:54,2018-08-06 12:57:32,7.035520833333333,180.0,Late,2230
27b974fdb1343121e2a97ab9bfe080e2,2018-05-21 21:09:32,2018-05-28 02:15:33,2018-05-25 18:36:30,3.8937268518518517,44.99,In Time,13214
2256d7dbbecb2b03c2cb4423793570a1,2017-06-24 19:15:09,2017-06-28 21:32:48,2017-07-05 14:42:55,10.810949074074074,22.9,Late,20541
e4dba31c8df21a1169949334f2639889,2018-05-04 13:32:56,2018-05-10 13:50:44,2018-05-30 20:27:37,26.287974537037037,140.0,Late,22471
b8cf888c89bf19c6b6483fa79b0b13bd,2017-05-09 13:57:38,2017-05-15 14:10:11,2017-05-22 12:16:44,12.929930555555556,59.9,Late,86060
ee5cc68a9c849b21b595655a944b417c,2017-07-06 10:35:17,2017-07-12 10:50:18,2017-07-14 19:46:17,8.38263888888889,15.99,Late,35400
bf897dd4378248fd6947e04c4d434dce,2017-12-25 20:02:00,2017-12-29 20:09:21,2017-12-27 15:43:32,1.8205092592592593,33.0,Quick,13481
619476e805415f3f855b5e0f2494836d,2018-02-19 21:32:33,2018-03-04 21:27:53,2018-03-06 17:16:31,14.822199074074074,77.87,Late,89520
f3860f9cb9ef6130287ac71894577a57,2018-07-30 14:54:08,2018-08-06 04:05:44,2018-08-09 00:48:50,9.412986111111111,170.0,Late,6826
a889c83e9d58375bd1747f31daa8ad8d,2017-07-20 17:40:32,2017-07-26 17:55:20,2017-07-26 01:12:08,5.313611111111111,22.9,In Time,70673
1326c2f23bda822e4ffdd5764e04311e,2017-06-08 16:47:22,2017-06-14 18:20:20,2017-06-19 15:33:58,10.949027777777777,21.9,Late,15775
9463979a72f79c0324a07095d572007e,2018-03-22 10:15:19,2018-03-29 02:27:39,2018-03-29 13:52:27,7.150787037037037,57.9,Late,13020
2dd8889de2874b9c27e1bec2bf9070ae,2017-06-16 16:22:44,2017-06-22 16:30:19,2017-06-29 15:32:35,12.965173611111112,99.99,Late,37470
fa08d98c3578576e8ab56cb2bf8d94bd,2017-12-29 11:38:04,2018-01-09 04:18:30,2018-01-09 15:19:55,11.1540625,34.9,Late,37440
5a1d6c279780f202dc9a64d0ebbf1097,2018-01-31 13:32:39,2018-02-08 02:35:34,2018-02-05 16:08:47,5.108425925925926,29.9,In Time,18053
7bd43b920b9c4ff98cf316ad9fd43b93,2017-11-26 18:31:43,2017-11-30 18:53:59,2017-12-06 16:07:14,9.899664351851852,99.0,Late,13290
d43703ed017fdf31282e58bc07edb65f,2018-01-07 19:05:23,2018-01-11 19:12:26,2018-01-31 23:52:25,24.199328703703703,74.9,Late,22793
6eab05774245e7618924a3be1ad46115,2018-05-10 17:08:51,2018-05-14 17:31:57,2018-05-22 21:44:24,12.191354166666667,38.89,Late,25730
9a16aaad5c554ce0cd12761204c2b916,2017-12-08 20:47:28,2017-12-21 21:12:04,2017-12-22 18:03:21,13.886030092592593,270.0,Late,85960
6db1acfb7eb6c31cde5a3fd0a83f8b51,2017-09-26 21:09:07,2017-10-04 03:34:27,2017-10-02 16:44:03,5.815925925925926,89.9,In Time,36010
6f78a74ebcd33afa2bccc0c0a82ff04a,2018-02-13 10:20:55,2018-02-21 02:51:08,2018-03-02 16:18:38,17.248414351851853,67.9,Late,30441
656deadecd45f4e75686a2ae1adaaac5,2018-02-15 19:46:04,2018-02-21 19:06:22,2018-03-31 12:40:38,43.70456018518519,44.9,Late,27265
30bdf3d824d824610a49887486debcaf,2018-03-27 14:29:03,2018-04-03 14:47:43,2018-04-03 16:48:50,7.09707175925926,81.99,Late,1233
2eb8e1144ea3959de1aaa9201b3b4518,2018-02-02 17:28:28,2018-02-08 18:13:12,2018-02-16 12:52:37,13.8084375,19.9,Late,35930
375d01d18f644eb19328130122fcc9ef,2018-06-18 15:02:38,2018-06-26 15:17:30,2018-06-26 17:14:50,8.091805555555556,57.9,Late,13480
d40dd8018a5302969efb31bd21744cab,2017-03-23 22:59:21,2017-04-02 23:10:30,2017-04-06 16:33:45,13.732222222222223,35.0,Late,35700
5f156d65bf7998fce0ebdb3a046e78a3,2018-02-03 18:10:49,2018-02-07 22:49:43,2018-02-28 12:53:41,24.77976851851852,29.9,Late,9761
c86ec4cb10140cc7588fc65d09c279ac,2018-07-31 22:44:43,2018-08-07 09:05:10,2018-08-13 17:03:35,12.763101851851852,170.0,Late,8142
430f5ce743fcb253ce569ccad8590f05,2018-07-31 13:59:58,2018-08-06 02:55:20,2018-08-06 19:03:20,6.210671296296296,105.0,Late,24230
780dfcd5aaf2662f3f6ce2201164394b,2018-08-22 21:26:03,2018-08-29 04:05:18,2018-08-29 13:35:47,6.673425925925926,12.5,Late,98200
d25f8fadc7abdec7bc6d97629c97d57a,2017-04-17 06:41:44,2017-04-24 06:55:08,2017-04-27 22:13:54,10.647337962962963,59.9,Late,74115
d19c0ba4c4755afe2a5c8de1c4d52035,2018-06-14 12:12:21,2018-06-20 12:32:30,2018-06-21 15:51:15,7.152013888888889,189.9,Late,15130
811aa634f1f023214663b65ce71832d1,2018-01-25 11:18:45,2018-02-01 03:16:53,2018-02-07 19:18:58,13.333483796296296,49.9,Late,89560
f86b24a45dc34d1b7fcdeb817bf503da,2017-03-06 21:15:37,2017-03-15 21:25:18,2017-03-28 13:20:16,21.66989583333333,86.96,Late,37170
576c48f481f95199130fe941c49c944e,2017-09-30 09:15:08,2017-10-09 04:24:02,,,33.0,Not Delivered Yet,11680
1eab1ffa9531378ef38084bc19f595c6,2017-12-19 11:04:24,2017-12-26 11:14:24,2018-01-08 15:19:24,20.177083333333332,75.0,Late,20261
b6f55e4af06bdd71bdfa6805094331ab,2018-05-23 14:53:11,2018-05-29 15:16:38,2018-05-25 19:36:23,2.1966666666666668,59.0,Quick,18114
b32fad437a7904a2ddcafb3f0d23fed3,2017-10-26 10:13:29,2017-11-03 10:29:49,2017-11-04 00:45:40,8.605682870370371,209.0,Late,11045
ff08fd76861967a9d7cf3b5443efb8d7,2018-01-04 12:13:07,2018-01-10 12:28:54,2018-01-22 15:47:14,18.14869212962963,137.8,Late,12460
15b9bbc3bfc272e14a8da450ed7867c2,2018-05-15 14:07:20,2018-05-24 14:30:39,2018-06-10 18:17:40,26.173842592592592,68.9,Late,5415
a272afa0c4a0a64bfd221905405bd452,2018-01-06 23:02:42,2018-01-16 23:32:16,2018-01-22 15:12:53,15.673738425925926,24.3,Late,2971
9cf677fc6e42f8256b310109fe5f2333,2017-10-09 22:05:59,2017-10-16 23:14:24,2017-10-20 18:42:25,10.85863425925926,49.9,Late,97015
f52da816a21114847a53ef2534f7e1fc,2018-03-13 20:12:34,2018-03-21 03:16:13,2018-03-29 00:33:56,15.181504629629629,79.99,Late,38400
72a8876d36ea688596ca2cebf30675d7,2017-09-29 14:47:14,2017-10-05 15:04:35,2017-10-09 17:36:50,10.117777777777778,99.98,Late,22260
e19a8635d806af6ae2d20b3de998b0c8,2017-10-03 10:38:39,2017-10-09 10:51:44,2017-10-06 18:28:02,3.3259606481481483,98.9,In Time,30580
a8b89a642249efed782ce25e1798925c,2018-04-16 19:27:56,2018-04-20 19:51:38,2018-04-18 16:26:35,1.8740625,49.8,Quick,32370
61b8f80f57eb27a3d6f27f6578b6b3c9,2018-02-03 20:26:01,2018-02-08 20:30:24,2018-02-09 20:27:45,6.001203703703704,78.0,Late,22765
6501b8706ad91690114d2f5cb00a02a5,2017-11-24 15:51:04,2017-11-30 19:31:49,2017-12-09 18:42:01,15.118715277777778,99.0,Late,22713
bbbe6dced4d4ad3203023fe16c34e956,2018-01-18 14:09:46,2018-01-25 02:37:29,2018-01-23 01:42:53,4.481331018518518,29.5,In Time,7700
c77105bc2b21c4087653efcc5bf74aaf,2017-09-10 18:57:05,2017-09-14 19:10:18,2017-09-25 19:39:41,15.029583333333333,104.0,Late,76820
1fc81b1074b61a259529663946b10a32,2018-03-05 17:08:53,2018-03-15 18:30:38,2018-03-28 16:39:11,22.979375,49.95,Late,4321
1c8b263f87762441df110e591a206a08,2018-05-02 17:51:45,2018-05-09 04:30:33,2018-05-15 23:38:32,13.240821759259259,39.9,Late,28300
6b5c5552303cda9591b62780e16f6cbf,2017-11-24 18:49:59,2017-11-29 22:17:37,2017-12-22 01:12:50,27.265868055555554,32.0,Late,22793
619938bf55625c762a49ebba395e2eb5,2017-11-29 01:40:17,2017-12-05 01:57:26,2017-12-11 22:32:36,12.869664351851851,549.99,Late,30170
70863e8ef99613bbc8f854807d187ea7,2018-02-12 10:12:54,2018-02-16 10:28:11,2018-02-27 22:09:24,15.497569444444444,53.0,Late,11701
d129a390b12dad8097fca575b31aba6c,2018-02-06 12:15:10,2018-02-12 12:30:23,2018-03-24 21:08:25,46.3703125,139.0,Late,57052
e0844ad513f3a460e5438e8b79da7eda,2018-05-17 14:32:29,2018-05-25 00:55:10,2018-06-01 20:28:38,15.247326388888888,104.9,Late,1409
ee549c8601bac7512958d585769c8efa,2018-03-30 18:22:43,2018-04-05 18:30:25,2018-04-13 19:05:25,14.029652777777779,45.99,Late,14021
d6cd9d63e25452e0278cb6eeed08de6b,2018-08-04 18:07:07,2018-08-07 18:15:19,2018-08-20 19:08:48,16.04283564814815,129.99,Late,60192
a9c7a298f4d31996b9a505ec79fcbae9,2018-07-10 14:41:22,2018-07-20 14:55:17,2018-07-24 19:43:12,14.209606481481481,119.85,Late,17400
